Date,Adj Close (BNB),Volume (BNB),Adj Close (BTC),Volume (BTC),Adj Close (USDT),Volume (USDT),Adj Close (ETH),Volume (ETH)
03/02/2021,52.242638,714000888,37472.08984,61166818159,1.001013,1.06E+11,1660.909546,41874566399
04/02/2021,55.925125,940905214,36926.06641,68838074392,1.000804,1.30E+11,1594.762695,44396871836
05/02/2021,67.845566,1431595319,38144.30859,58598066402,1.000131,1.16E+11,1718.650879,40108628454
06/02/2021,72.733597,2114553792,39266.01172,71326033653,1.001129,1.21E+11,1677.846802,39873420648
07/02/2021,68.590523,1493688265,38903.44141,65500641143,1.001211,1.30E+11,1614.227783,39889440151
08/02/2021,79.831543,2133574291,46196.46484,1.01E+11,1.001044,1.57E+11,1746.616821,48012285956
09/02/2021,107.899277,4425849540,46481.10547,91809846886,1.001232,1.56E+11,1768.035034,44180727529
10/02/2021,129.737152,7000323240,44918.18359,87301089896,1.000722,1.67E+11,1744.243408,41916084617
11/02/2021,124.434258,2809765027,47909.33203,81388911810,1.000367,1.45E+11,1783.797974,36021495262
12/02/2021,136.948395,2981627650,47504.85156,76555041196,1.001692,1.47E+11,1843.532593,37905036865
13/02/2021,133.452682,2116751635,47105.51563,70250456155,1.000828,1.53E+11,1814.109863,35359490535
14/02/2021,136.426514,2312597445,48717.28906,71248675228,1.000746,1.38E+11,1805.084106,31439114900
15/02/2021,129.567886,2414986848,47945.05859,77069903166,1.00025,1.63E+11,1779.791016,38955610883
16/02/2021,130.056656,1925775294,49199.87109,77049582886,1.000403,1.41E+11,1781.067505,34269369268
17/02/2021,164.670105,5236224271,52149.00781,80820545404,1.00037,1.39E+11,1848.458252,35955412703
18/02/2021,195.932632,6110987389,51679.79688,52054723579,1.000019,94966568287,1937.449219,28255902969
19/02/2021,332.616028,17982945189,55888.13281,63495496918,1.000201,1.14E+11,1960.164795,26268814253
20/02/2021,255.953735,9680520706,56099.51953,68145460026,1.000068,1.37E+11,1919.534058,34696091102
21/02/2021,293.923584,8505963719,57539.94531,51897585191,1.000332,1.02E+11,1935.601074,23626547717
22/02/2021,267.509796,7885768925,54207.32031,92052420332,1.000111,1.70E+11,1781.99292,42409646036
23/02/2021,230.994247,8280752930,48824.42578,1.06E+11,1.000032,1.96E+11,1570.203979,52029864713
24/02/2021,254.359131,7154121651,49705.33203,63695521388,1.000757,1.29E+11,1626.575684,31329000537
25/02/2021,233.885956,4059853073,47093.85156,54506565949,1.000149,1.05E+11,1475.703735,24481681873
26/02/2021,221.680435,4167145958,46339.76172,3.51E+11,0.999994,1.25E+11,1446.033691,31435997881
27/02/2021,225.249435,2755271254,46188.45313,45910946382,1.001178,94710037977,1459.973145,20742103233
28/02/2021,209.574402,3129699003,45137.76953,53443887451,1.002115,1.06E+11,1416.04895,27637026080
01/03/2021,254.629929,5008256561,49631.24219,53891300112,1.000409,96252860017,1564.707642,24032838645
02/03/2021,239.522537,5882262804,48378.98828,47530897720,1.001022,92797362841,1492.608765,22523669722
03/03/2021,241.09137,5827707431,50538.24219,53220811975,1.000417,94786928488,1575.853149,22674780680
04/03/2021,229.945068,5580339595,48561.16797,52343816680,1.000074,1.03E+11,1541.914307,22906118718
05/03/2021,226.372559,4969642573,48927.30469,48625928883,1.000819,87483469989,1533.275024,21067146937
06/03/2021,226.666855,4489684331,48912.38281,34363564661,1.00019,66739320404,1654.741577,22746262366
07/03/2021,240.179214,5081569247,51206.69141,43137459378,1.000318,70107811561,1723.153809,23809935410
08/03/2021,240.318665,5016770824,52246.52344,48597428048,1.000432,88859705060,1834.727905,27630991158
09/03/2021,293.463226,8676266998,54824.11719,50912227385,1.000668,95447392493,1868.048828,23461244507
10/03/2021,279.358032,4544623650,56008.55078,57295577614,1.000526,94996172814,1799.16626,25154173185
11/03/2021,289.790802,4676132222,57805.12109,56772343595,1.000583,93576067866,1826.194946,24013132909
12/03/2021,263.685822,3960814749,57332.08984,55689944702,1.000343,99392797660,1772.102417,22435821312
13/03/2021,276.104706,2903774859,61243.08594,60669829814,0.999845,1.05E+11,1924.685425,25014689475
14/03/2021,264.636749,2044273970,59302.31641,43901225564,0.999791,83527066354,1854.564331,19344589211
15/03/2021,254.660828,2488528410,55907.19922,66419369890,1.000374,1.11E+11,1791.702271,26244738810
16/03/2021,258.100677,2425543830,56804.90234,59749798599,1.000058,1.01E+11,1806.971802,23828509590
17/03/2021,269.854858,2271426252,58870.89453,60258313191,0.999083,94297363539,1823.449341,24512917348
18/03/2021,261.704803,2445995134,57858.92188,55746041000,1.000925,87360030730,1782.855103,23263845504
19/03/2021,264.057434,1873443830,58346.65234,49063873786,1.002632,78992617747,1817.624146,21249297710
20/03/2021,264.741669,2004752539,58313.64453,50361731222,1.00223,78910215980,1812.634644,22677674970
21/03/2021,264.886169,1718563711,57523.42188,51943414539,1.00128,75434025575,1788.217041,22977404620
22/03/2021,255.900192,2323911466,54529.14453,56521454974,1.001811,86052511859,1691.333984,23599296129
23/03/2021,255.689667,2010488139,54738.94531,56435023914,1.001195,87718238071,1678.650146,21998237965
24/03/2021,249.851379,2385752951,52774.26563,70567223787,1.001301,97177670255,1593.413452,31228051473
25/03/2021,234.885437,2314734091,51704.16016,67999812841,1.001016,97273950074,1595.359253,29650328701
26/03/2021,255.104568,2099285452,55137.3125,56652197978,1.001222,82935770974,1702.842041,22548516548
27/03/2021,269.102325,2457659540,55973.51172,47266542233,1.000601,73586222744,1716.494629,18102277710
28/03/2021,269.191284,2527142069,55950.74609,47686580918,1.000607,69313550904,1691.355957,16599472938
29/03/2021,275.21463,2067448661,57750.19922,57625587027,0.999759,80873581836,1819.684937,22796570548
30/03/2021,311.426483,4039620710,58917.69141,54414116432,1.000896,82702790409,1846.033691,22512781703
31/03/2021,302.063446,3545493416,58918.83203,65520826225,1.00002,1.11E+11,1918.362061,30226902621
01/04/2021,335.212891,3718677616,59095.80859,61669163792,1.000464,1.08E+11,1977.276855,30914259795
02/04/2021,339.007721,3950524039,59384.3125,58727860620,1.000576,1.04E+11,2143.225586,34862511022
03/04/2021,323.133514,2953164849,57603.89063,59641344484,1.003085,1.10E+11,2028.422485,32011518871
04/04/2021,351.62439,3200674446,58758.55469,50749662970,1.003402,99459708393,2093.122803,26006501902
05/04/2021,367.772491,4073047973,59057.87891,60706272115,1.000254,1.32E+11,2107.887207,28889391170
06/04/2021,403.590759,5277448222,58192.35938,66058027988,1.00168,1.46E+11,2118.378906,29222865881
07/04/2021,374.658813,5976362849,56048.9375,75645303584,1.001855,1.61E+11,1971.077271,36116271935
08/04/2021,418.038391,4550316562,58323.95313,53053855641,1.000167,1.00E+11,2088.57373,25312956529
09/04/2021,453.178467,4701175013,58245.00391,46655208546,1.001098,86500025530,2072.108887,19812472092
10/04/2021,472.560333,6160670397,59793.23438,58238470525,1.000469,1.12E+11,2135.942139,24986243611
11/04/2021,525.385559,5697422904,60204.96484,46280252580,1.002177,1.00E+11,2157.656982,19692836132
12/04/2021,598.722656,14436315725,59893.45313,51828688519,0.999937,1.07E+11,2139.353271,21727936609
13/04/2021,549.586548,9433830832,63503.45703,69983454362,0.999275,1.37E+11,2299.187744,29456642939
14/04/2021,549.591858,7452346448,63109.69531,77451779687,1.00159,1.72E+11,2435.10498,35592822986
15/04/2021,542.63208,4608061831,63314.01172,60954381579,1.000877,1.34E+11,2519.116211,32325606817
16/04/2021,510.220184,6886285728,61572.78906,84293007468,1.002345,2.32E+11,2431.946533,36196928256
17/04/2021,520.416748,5195399091,60683.82031,66138759198,1.01153,1.79E+11,2344.89502,32349808978
18/04/2021,481.034241,6711806048,56216.18359,97468872758,1.000104,2.26E+11,2237.136963,50696368718
19/04/2021,505.092926,7141301320,55724.26563,65344865159,0.999865,1.70E+11,2166.188721,34060654971
20/04/2021,587.029114,9330924061,56473.03125,67849323955,0.999938,1.71E+11,2330.210938,39433483315
21/04/2021,546.02356,8456300946,53906.08984,54926612466,0.999932,1.31E+11,2364.751709,38899067643
22/04/2021,506.013,8342960849,51762.27344,74798630778,1.00009,1.67E+11,2403.535156,53575904724
23/04/2021,526.565247,8893557870,51093.65234,86668667320,1.000162,2.01E+11,2363.586182,55413933925
24/04/2021,496.41507,4070234640,50050.86719,49014494781,0.999909,1.05E+11,2211.625732,31854226936
25/04/2021,505.077057,3419309603,49004.25391,46117114240,0.999934,91733321074,2316.05957,31814355546
26/04/2021,534.577698,4072866875,54021.75391,58284039825,1.000042,1.15E+11,2534.481689,35208325408
27/04/2021,568.47052,4050720272,55033.11719,49448222757,1.000062,1.01E+11,2662.865234,32275969215
28/04/2021,562.632568,3648784689,54824.70313,48000572955,1.000052,1.07E+11,2746.380127,34269031076
29/04/2021,599.706543,6585918998,53555.10938,46088929780,0.999966,93716158086,2756.876953,32578127990
30/04/2021,624.080566,5741358048,57750.17578,52395931985,1.000009,99120376275,2773.207031,29777179889
01/05/2021,619.347229,4065705136,57828.05078,42836427360,1.000111,93561408428,2945.892822,28726205272
02/05/2021,622.101013,3765184551,56631.07813,38177405335,1.000132,87140031400,2952.056152,28032013047
03/05/2021,675.684082,5274868721,57200.29297,51713139031,1.000165,1.15E+11,3431.086182,49174290212
04/05/2021,611.200317,5728175230,53333.53906,68564706967,0.999951,1.85E+11,3253.629395,62402045158
05/05/2021,651.66272,4248449283,57424.00781,69241316747,0.999875,1.95E+11,3522.783203,48334198383
06/05/2021,633.280396,3975000211,56396.51563,69523285106,1.000169,2.09E+11,3490.880371,44300394788
07/05/2021,624.563293,3658116306,57356.40234,68434023376,1.000166,1.96E+11,3484.729004,39607240515
08/05/2021,646.10083,3910931715,58803.77734,65382980634,1.000078,1.55E+11,3902.647705,50208491286
09/05/2021,662.228577,4321052943,58232.31641,65906690347,1.000058,1.77E+11,3928.844727,50568290278
10/05/2021,631.35199,5157435389,55859.79688,71776546298,1.000137,1.97E+11,3952.293945,62691789007
11/05/2021,672.333923,4865455319,56704.57422,61308396325,0.999967,1.75E+11,4168.701172,52679737865
12/05/2021,588.185181,4311561442,49150.53516,75215403907,0.999993,1.80E+11,3785.848633,69023382175
13/05/2021,571.434509,7417114170,49716.19141,96721152926,0.999868,2.39E+11,3715.148438,78398214539
14/05/2021,603.128296,3735474448,49880.53516,55737497453,0.999965,1.58E+11,4079.057373,48174271215
15/05/2021,563.041687,3480395174,46760.1875,59161047474,0.999823,1.60E+11,3638.12207,42422321751
16/05/2021,562.829834,4047395255,46456.05859,64047871555,0.999975,1.56E+11,3587.506104,47359478734
17/05/2021,511.964386,5123430659,43537.51172,74903638450,0.999802,1.74E+11,3282.397705,54061732774
18/05/2021,508.022308,3548216902,42909.40234,56187365084,1.00068,1.39E+11,3380.070068,40416525218
19/05/2021,339.025482,8779943654,37002.44141,1.26E+11,1.001616,2.79E+11,2460.679199,84482912776
20/05/2021,393.612762,7093839295,40782.73828,88281943359,1.001852,2.03E+11,2784.294189,67610826680
21/05/2021,326.296326,6291181865,37304.69141,82051616861,1.001888,1.76E+11,2430.621338,53774070802
22/05/2021,299.504089,3871242832,37536.63281,57377273240,1.001555,1.23E+11,2295.705566,42089937660
23/05/2021,262.945679,5336233746,34770.58203,78469274361,1.001674,1.66E+11,2109.579834,56005721977
24/05/2021,345.309631,6066277282,38705.98047,67359584098,1.001472,1.51E+11,2643.591064,53697121740
25/05/2021,344.113983,5656677341,38402.22266,56211915803,1.001149,1.33E+11,2706.628906,49558333256
26/05/2021,379.854309,4502557689,39294.19922,51346735160,1.001766,1.15E+11,2888.69873,42499766020
27/05/2021,367.655792,3965850350,38436.96875,43210968721,1.000991,98115089359,2736.488525,33373635283
28/05/2021,329.879913,4482824807,35697.60547,55200191952,1.000481,1.14E+11,2419.90625,39999114805
29/05/2021,305.052155,3070017878,34616.06641,45231013335,1.000392,93338666927,2279.51416,33773720220
30/05/2021,325.784027,3246314973,35678.12891,31646080921,1.000063,76081689608,2390.30542,25876619428
31/05/2021,354.329346,3865691845,37332.85547,39009847639,1.000533,87983357586,2714.945313,31007383150
01/06/2021,362.794647,3425775257,36684.92578,34639423297,1.000109,84110288079,2633.518311,27363223090
02/06/2021,401.262329,4486850584,37575.17969,33070867190,1.00055,80399629557,2706.125,27723267359
03/06/2021,427.807922,4370188399,39208.76563,35460750427,1.000571,79950612936,2855.126465,30038207402
04/06/2021,391.395325,4951450795,36894.40625,41831090187,1.001038,92563710563,2688.195068,34173841611
05/06/2021,390.431854,3956143113,35551.95703,35959473399,1.000313,74062610826,2630.576904,30496672724
06/06/2021,393.820221,2101917655,35862.37891,28913440585,1.00084,54108953419,2715.092773,25311639414
07/06/2021,357.310211,2927240962,33560.70703,33683936663,1.000789,70487554952,2590.263184,30600111277
08/06/2021,354.001373,4491122307,33472.63281,49902050442,1.00119,96727203765,2517.438721,41909736778
09/06/2021,375.73468,3543408536,37345.12109,53972919008,1.000572,92231696007,2608.26709,36075832186
10/06/2021,352.183197,2505012942,36702.59766,43576032854,1.000738,72706032485,2471.518555,28753626390
11/06/2021,345.933685,2269923678,37334.39844,38699736985,1.000511,62233050872,2353.768799,24832564195
12/06/2021,343.741028,2146761411,35552.51563,37924228550,1.00114,62020661713,2372.484375,25724364410
13/06/2021,366.648956,2171880359,39097.85938,40669112838,0.999733,62855843708,2508.391602,27092945370
14/06/2021,368.792755,2271215183,40218.47656,43148914673,1.000626,64693139740,2537.891113,26964576331
15/06/2021,373.566162,2246535807,40406.26953,46420149185,1.000377,69666548571,2610.936768,29005279219
16/06/2021,347.033447,1626149384,38347.0625,39211635100,1.000023,60779453764,2367.663574,24101926180
17/06/2021,352.738525,1379161855,38053.50391,37096670047,1.000745,55428282562,2372.001953,21871633186
18/06/2021,336.809692,1613940591,35787.24609,36200887275,1.001749,58250506049,2231.733154,22752818388
19/06/2021,335.71283,1140833816,35615.87109,31207279719,1.001451,48324762375,2178.499023,18765854896
20/06/2021,340.0672,1756674565,35698.29688,36664034054,1.000875,57176763747,2246.364502,22535930423
21/06/2021,270.984436,2911962314,31676.69336,52809038594,1.000089,90616591970,1888.44751,33745173825
22/06/2021,261.818085,4089344405,32505.66016,58964353058,1.001002,1.01E+11,1874.950073,35547251725
23/06/2021,294.490295,3170293549,33723.02734,46317108925,1.000746,78451207170,1989.736328,28408659206
24/06/2021,308.397034,2323626593,34662.4375,33123368116,1.000149,54635236494,1988.456299,20272845769
25/06/2021,281.620911,2317971593,31637.7793,40230904226,0.999845,66436810480,1813.217285,22774334998
26/06/2021,279.438049,1921847994,32186.27734,38585385521,1.001214,60323833680,1829.239258,20637542361
27/06/2021,290.567017,1521388056,34649.64453,35511640894,1.000642,53158745469,1978.894653,19885474742
28/06/2021,289.534119,1722578691,34434.33594,33892523752,0.999928,56773812735,2079.657471,25514602841
29/06/2021,300.211548,1946428384,35867.77734,37901460044,1.000024,64868482234,2160.768311,24815124419
30/06/2021,303.295868,1903538448,35040.83594,34059036099,1.000216,62591206838,2274.547607,25828056268
01/07/2021,288.218414,1357794786,33572.11719,37838957079,1.000226,54577458289,2113.605469,29061701793
02/07/2021,287.423096,1133632645,33897.04688,38728974942,1.000033,45626594041,2150.040283,31796212554
03/07/2021,298.237122,1113777297,34668.54688,24383958643,0.999956,41194990425,2226.114258,17433361641
04/07/2021,307.732086,1387395766,35287.78125,24924307911,0.999501,43066655708,2321.724121,18787107473
05/07/2021,302.377991,1504869977,33746.00391,26721554282,1.000667,47215849676,2198.58252,20103794829
06/07/2021,320.934814,2203265498,34235.19531,26501259870,1.00009,51054194253,2324.679443,20891861314
07/07/2021,327.522461,2067233169,33855.32813,24796027477,1.000708,50370827531,2315.161865,22398345285
08/07/2021,310.427124,1883785090,32877.37109,29910396946,0.9999,54546974469,2120.026367,23188123689
09/07/2021,316.484528,1358583891,33798.01172,27436021028,0.999639,48513127150,2146.692383,23029574602
10/07/2021,316.140137,1179686219,33520.51953,22971873468,0.99998,39811881630,2111.403564,17581542471
11/07/2021,322.031647,1189805384,34240.1875,20108729370,1.000225,33700882503,2139.664795,14705386138
12/07/2021,316.328186,1614469810,33155.84766,24321499537,1.000271,40963905755,2036.721069,17768129077
13/07/2021,308.811157,1231759805,32702.02539,19120856669,0.9999,40689021551,1940.083984,16621628658
14/07/2021,309.406372,1646743038,32822.34766,21376531210,1.000135,45371034562,1994.331299,17342819679
15/07/2021,315.244019,2242114046,31780.73047,21300524237,0.999947,45208496773,1911.175659,15688092552
16/07/2021,302.985596,1688212208,31421.53906,23699476918,1.000373,45730099926,1880.382935,14884569147
17/07/2021,300.497925,1298507379,31533.06836,18895018942,1.000552,39163445316,1898.825195,13364282076
18/07/2021,302.480499,1254819647,31796.81055,18787986667,1.000621,36385511871,1895.552124,13791868728
19/07/2021,280.018616,1514754521,30817.83203,20434789545,1.000093,40152920396,1817.296631,14157735481
20/07/2021,264.782379,1819454491,29807.34766,23148267245,1.000297,45790527475,1787.510742,17368597636
21/07/2021,292.531372,1957623339,32110.69336,28203024559,1.000266,57772259331,1990.970825,21253359756
22/07/2021,293.641144,1495118544,32313.10547,19555230518,1.000217,45353041839,2025.202759,17495480331
23/07/2021,299.28299,1849700307,33581.55078,22552046192,1.000326,48879632451,2124.776611,16200392492
24/07/2021,302.071869,1644709273,34292.44531,21664706865,1.000698,51306998692,2189.21875,16057446601
25/07/2021,302.436157,1351522797,35350.1875,20856685287,1.000163,45864253744,2191.373779,14566483636
26/07/2021,304.478241,2572081528,37337.53516,51022126212,1.000254,92450192578,2233.366699,29614324233
27/07/2021,313.6026,1870220991,39406.94141,35097370560,1.000132,67906963431,2298.333496,23067480378
28/07/2021,313.42865,1626648048,39995.90625,38702404695,1.000117,64211172842,2296.54541,18991302378
29/07/2021,316.749451,1384576144,40008.42188,27167146027,1.000278,49910679856,2380.956787,16313373113
30/07/2021,322.909363,1588918308,42235.54688,33072782960,1.000283,58525027371,2466.961426,20212848934
31/07/2021,333.549591,1717984015,41626.19531,25802845343,1.000272,51394668827,2536.209961,18001710283
01/08/2021,333.484009,1788390755,39974.89453,26688438115,1.000341,56095370226,2561.852051,22697987055
02/08/2021,331.103119,1348495243,39201.94531,25595265436,1.00054,51732217398,2610.15332,22162754104
03/08/2021,322.747742,1365471563,38152.98047,26189830450,1.000304,53595668066,2502.349609,22696753413
04/08/2021,334.918793,1279262186,39747.50391,25372562724,1.000094,55269578265,2724.619873,25038698173
05/08/2021,337.873871,1551187442,40869.55469,35185031017,1.000097,67359787062,2827.328857,31057928075
06/08/2021,342.136993,1623970506,42816.5,38226483046,1.000382,69278482398,2890.94165,26528577879
07/08/2021,355.741364,1903003766,44555.80078,40030862141,1.000386,83779571867,3157.23877,33081467129
08/08/2021,342.064758,1547133821,43798.11719,36302664750,1.000249,74286538738,3013.732666,28433638008
09/08/2021,354.966827,1648422571,46365.40234,38734079049,1.000153,77735706184,3167.856201,31983260936
10/08/2021,371.954376,2150475826,45585.03125,33546019517,1.000315,74336970320,3141.691162,27605221710
11/08/2021,391.75705,2542670896,45593.63672,34319709073,1.000535,87167321396,3164.245117,26729035052
12/08/2021,385.81897,2217067872,44428.28906,33723620826,1.000542,82791032054,3043.414307,25403699845
13/08/2021,410.944885,1724229835,47793.32031,31744259539,1.00026,73792175888,3322.21167,23868866254
14/08/2021,409.034485,2023364348,47096.94531,31211354442,1.000586,76879764304,3265.443359,19860862133
15/08/2021,414.595032,1826134192,47047.00391,30988958446,1.000643,77556076133,3310.50415,22166205051
16/08/2021,417.470856,2620571467,46004.48438,32776876610,1.000438,84438013592,3156.509521,23080039949
17/08/2021,401.908905,2572609791,44695.35938,33451362600,1.000219,87487581579,3014.845947,25509056745
18/08/2021,398.251465,2288117050,44801.1875,32194123075,1.000474,79562378117,3020.089844,21539248425
19/08/2021,430.988861,2549215331,46717.57813,37204312299,0.999685,79535190853,3182.702148,19546290360
20/08/2021,454.93631,2451578694,49339.17578,34706867452,1.000668,75007653647,3286.935303,20885619828
21/08/2021,448.920258,2120660728,48905.49219,40585205312,1.00071,77546194009,3226.083984,18113977628
22/08/2021,449.053497,1826865701,49321.65234,25370975378,1.000879,63054090156,3242.115479,15983278460
23/08/2021,499.890594,3857489743,49546.14844,34305053719,1.000801,78500144394,3319.257324,20511110509
24/08/2021,471.595459,2978438301,47706.11719,35361168834,1.000263,82298987461,3172.456299,20131028906
25/08/2021,502.786255,3289398273,48960.78906,32646349931,1.000359,78253794427,3224.915283,18902728235
26/08/2021,479.006104,3277913533,46942.21875,32666549568,1.00043,75138574324,3100.325439,17405668117
27/08/2021,494.498688,2563319587,49058.66797,34511076995,1.000355,77373122984,3270.60083,18489602004
28/08/2021,486.19693,1676741698,48902.40234,28568103401,1.000627,62963190536,3244.40332,13709633698
29/08/2021,480.28302,1763538464,48829.83203,25889650240,1.001225,61330496817,3227.002686,13296586731
30/08/2021,459.490753,2007036766,47054.98438,31847007016,1.000508,72843224247,3224.374268,19306924485
31/08/2021,464.418732,2378049328,47166.6875,34730363427,1.000529,86200102965,3433.732666,27280502987
01/09/2021,490.068726,2303587593,48847.02734,39139399125,1.000321,86157816302,3834.828125,30070890104
02/09/2021,483.921051,2324361979,49327.72266,39508070319,1.000281,85187889141,3790.98999,24387397330
03/09/2021,488.604706,2051522050,50025.375,43206179619,1.00022,94333024390,3940.614746,26207765094
04/09/2021,498.07843,2310249697,49944.625,37471327794,1.000384,84730751345,3887.828369,20806963328
05/09/2021,504.619873,1899639214,51753.41016,30322676319,1.000261,80204406658,3952.133545,18371468576
06/09/2021,495.925018,2206397359,52633.53516,38884105426,0.999872,95052134923,3928.379395,18674691198
07/09/2021,417.508789,4471687569,46811.12891,65210059683,1.000493,1.63E+11,3426.394287,39131346397
08/09/2021,415.113159,2940929033,46091.39063,49007762488,1.00024,1.27E+11,3497.315186,31738430771
09/09/2021,421.27002,2392139922,46391.42188,38672657013,1.000146,99828369723,3427.340088,24118055831
10/09/2021,401.621796,2306735739,44883.91016,39154666597,1.00032,96977805029,3211.505859,22355974097
11/09/2021,405.527374,1567255682,45201.45703,34499835245,1.000979,77837822625,3270.278076,18627122934
12/09/2021,416.683228,1671909230,46063.26953,27881980161,0.999698,73080229538,3410.134521,16810411424
13/09/2021,399.063446,2194763765,44963.07422,40969943253,1.000235,97652941470,3285.511719,22721552948
14/09/2021,414.236237,1598465255,47092.49219,38652152880,1.000481,77354384513,3429.169678,19125420848
15/09/2021,431.423035,1838828414,48176.34766,30484496466,1.00046,67018323452,3615.282715,17548551804
16/09/2021,424.649231,1720989872,47783.35938,31764293754,1.000451,76304339417,3571.294922,20093903064
17/09/2021,406.632813,1516642578,47267.51953,28727713711,0.999648,67211526457,3398.538818,17722363229
18/09/2021,410.809296,1310349981,48278.36328,28575630451,0.999473,60077519832,3432.018311,15995220233
19/09/2021,408.471649,1243314915,47260.21875,26967722648,1.000442,55435472929,3329.447998,14257609743
20/09/2021,361.965912,2344102082,42843.80078,43909845642,0.999916,1.00E+11,2958.993408,27371684581
21/09/2021,344.534607,2045164899,40693.67578,48701090088,1.000088,97283217005,2764.431152,30405062665
22/09/2021,379.440338,1678913732,43574.50781,38139709246,1.00004,80708278656,3077.86792,23742102645
23/09/2021,383.820404,1576382603,44895.09766,34244064430,1.000508,71255677560,3155.523682,18516291047
24/09/2021,355.316284,2081157733,42839.75,42839345714,1.00082,93076113024,2931.669189,25595422789
25/09/2021,349.880096,1388464569,42716.59375,31604717236,1.000989,66583739947,2925.565674,18932786754
26/09/2021,344.181763,1958526741,43208.53906,30661222077,1.000725,78196884599,3062.265381,21172766310
27/09/2021,336.191223,1507056912,42235.73047,30980029059,1.000513,70088186310,2934.138916,19164053681
28/09/2021,333.032593,1294330921,41034.54297,30214940550,1.000298,66373042997,2807.296631,16895079070
29/09/2021,367.989594,2385693434,41564.36328,30602359905,1.000282,64767185195,2853.143311,15763456158
30/09/2021,387.057343,1796235646,43790.89453,31141681925,1.000155,65935536533,3001.678955,17661065099
01/10/2021,421.643188,2162493378,48116.94141,42850641582,1.000178,81411630527,3307.516113,22307625573
02/10/2021,428.098328,1740937420,47711.48828,30614346492,1.000284,67747297412,3391.694336,19202671704
03/10/2021,430.50882,1470899248,48199.95313,26638115879,1.000201,61784201197,3418.358643,15516566862
04/10/2021,425.748901,1647171955,49112.90234,33383173002,0.999838,74166327976,3380.089111,17747154101
05/10/2021,442.706146,1526827785,51514.8125,35873904236,1.00044,76210707722,3518.518555,16632591670
06/10/2021,435.401367,2006344571,55361.44922,49034730168,1.000317,96553805180,3580.562012,21855226591
07/10/2021,438.761749,1962989705,53805.98438,36807860413,1.000375,91580420731,3587.974854,19090322927
08/10/2021,419.102051,2678048368,53967.84766,34800873924,1.000116,79865522045,3563.759277,16222029488
09/10/2021,421.549469,1404867667,54968.22266,32491211414,1.000046,67391135102,3575.716797,12707036942
10/10/2021,405.069305,1437068558,54771.57813,39527792364,1.001018,69927661418,3425.852783,16171746693
11/10/2021,413.456207,1473121389,57484.78906,42637331698,1.000696,75741431317,3545.354004,18579189588
12/10/2021,443.867523,3142304145,56041.05859,41083758949,1.000096,73275476508,3492.573242,18109578443
13/10/2021,470.749695,5149146903,57401.09766,41684252783,1.000097,78117249743,3606.20166,16211275589
14/10/2021,472.0224,2486819344,57321.52344,36615791366,1.000034,68955958208,3786.01416,19443499909
15/10/2021,473.702637,2804538828,61593.94922,51780081801,0.999152,89456766433,3862.634766,20966841512
16/10/2021,465.642456,1904086807,60892.17969,34250964237,1.00004,65419462010,3830.38208,16578095629
17/10/2021,470.625549,1646437501,61553.61719,29032367511,1.00028,57600914728,3847.104492,15908090346
18/10/2021,485.111023,1999805026,62026.07813,38055562075,1.000019,66503250420,3748.760254,17386204158
19/10/2021,488.148865,1844483840,64261.99219,40471196346,1.000117,62387883982,3877.650879,15998757133
20/10/2021,501.020325,1890415594,65992.83594,40788955582,0.99994,70187915900,4155.992188,20338319988
21/10/2021,471.256927,3081793454,62210.17188,45908121370,1.000022,84189482202,4054.322754,28220661820
22/10/2021,478.643158,1962748496,60692.26563,38434082775,0.999879,73919161798,3970.181885,19432937968
23/10/2021,485.906433,1170864603,61393.61719,26882546034,1.000823,55395032239,4171.663574,14781537792
24/10/2021,476.633118,1246191889,60930.83594,27316183882,1.000223,66669467996,4087.903076,14978083638
25/10/2021,484.645081,1337787876,63039.82422,31064911614,0.999375,66194185821,4217.876953,15995727040
26/10/2021,478.025055,1486193826,60363.79297,34878965587,1.000228,77630649473,4131.102051,17157714562
27/10/2021,449.007996,2340091135,58482.38672,43657076893,1.000791,1.24E+11,3930.257324,26219530404
28/10/2021,492.015533,2626956133,60622.13672,45257083247,1.000484,1.22E+11,4287.318848,25958154575
29/10/2021,529.622131,2667451365,62227.96484,36856881767,1.000049,87302831458,4414.746582,22967641914
30/10/2021,527.921204,2194893915,61888.83203,32157938616,1.000518,86474453142,4325.650391,14615490626
31/10/2021,524.364441,2076289915,61318.95703,32241199927,1.000376,91561112863,4288.074219,17498160238
01/11/2021,551.25592,2535579529,61004.40625,36150572843,1.000291,87025283378,4324.626953,17985288261
02/11/2021,554.447632,2401108112,63226.40234,37746665647,1.000815,1.50E+11,4584.798828,20794448222
03/11/2021,568.578796,2567651316,62970.04688,36124731509,1.000678,89436836448,4607.193848,21220463155
04/11/2021,559.737305,2260479871,61452.23047,32615846901,1.000857,87280485610,4537.324219,18415244464
05/11/2021,608.648071,3675930507,61125.67578,30605102446,1.001553,76677676369,4486.243164,15086003586
06/11/2021,636.113953,2779927044,61527.48047,29094934221,1.001454,65151095549,4521.581055,14429076700
07/11/2021,650.454041,3017167868,63326.98828,24726754302,1.001517,55905241687,4620.554688,13541376033
08/11/2021,654.315002,2828112534,67566.82813,41125608330,1.000443,82548510715,4812.087402,19290896267
09/11/2021,635.190613,2198989754,66971.82813,42357991721,1.000202,93002275939,4735.068848,20834172627
